Label	Type	Frame	Begin	End	Length	Evidence	Mutation	Gene	Synonyms	Product	Class	ProductType	Localization	Roles	ECnumber	MicroCycRid	MicroCycPid	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	Note	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
ECs0035	CDS	+2	34025	35173	1149	automatic/finished	no	carA	arg+ura, cap, pyrA, arg	carbamoyl phosphate synthetase small subunit, glutamine amidotransferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.1.3 : Arginine ; 1.5.2.2 : Pyrimidine biosynthesis ; 7.1 : Cytoplasm ;	6.3.5.5	CARBPSYN-RXN	ARGSYNBSUB-PWY$ARGSYN-PWY$PWY-5686			2005-01-04 00:00:00	COMMON	10029528, 10089390, 10428826, 10587438, 1334233, 6308632, 6330744, 6377309, 9174345, 9298646, 9636022		1.3 : Glutamate family ; 2.4 : Pyrimidine ribonucleotide biosynthesis ;	1		0.24456	0.2742	0.260226	0.221062	0.534378	0.465622	0.258486	0.240209	0.365535	0.13577	0.605744	0.394256	0.310705	0.255875	0.159269	0.274151	0.415144	0.584856	0.164491	0.326371	0.255875	0.253264	0.582245	0.417755	0.544066	41411.325	-0.193979	0.316754	0.536649	0.217277	0.10733	0.552356	0.447644	0.251309	0.133508	0.117801	5.918053	9.185864
ECs0036	CDS	+1	35191	38412	3222	automatic/finished	no	carB	arg+ura, cap, pyrA	carbamoyl-phosphate synthase large subunit	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.1.3 : Arginine ; 1.5.2.2 : Pyrimidine biosynthesis ; 7.1 : Cytoplasm ;	6.3.5.5	CARBPSYN-RXN	ARGSYNBSUB-PWY$ARGSYN-PWY$PWY-5686			2005-01-04 00:00:00	COMMON	10029528, 10089390, 10587438, 6308632, 6330744, 6377309, 9174345, 9636022		1.3 : Glutamate family ; 2.4 : Pyrimidine ribonucleotide biosynthesis ;	2		0.235568	0.2629	0.295779	0.205773	0.558659	0.441341	0.243948	0.221601	0.413408	0.121043	0.635009	0.364991	0.306331	0.236499	0.165736	0.291434	0.402235	0.597765	0.156425	0.33054	0.308194	0.204842	0.638734	0.361266	0.685978	117851.16	-0.161976	0.293569	0.514445	0.231128	0.078285	0.560112	0.439888	0.27493	0.130475	0.144455	5.223457	9.924511
ECs5362	CDS	-2	38420	38638	219	automatic/finished	no			conserved hypothetical protein	4 : Unknown function but conserved in other organisms	u : unknown	1 : Unknown							2005-01-04 00:00:00	COMMON	6308632, 7815937		18 : Unknown function ;	3		0.365297	0.1826	0.173516	0.278539	0.356164	0.643836	0.369863	0.164384	0.246575	0.219178	0.410959	0.589041	0.39726	0.205479	0.123288	0.273973	0.328767	0.671233	0.328767	0.178082	0.150685	0.342466	0.328767	0.671233	0.349536	8212.155	-0.493056	0.222222	0.472222	0.236111	0.083333	0.472222	0.527778	0.305556	0.180556	0.125	9.024345	8.583333
ECs0037	CDS	+3	38568	39068	501	automatic/finished	no			Transcriptional regulator of cai operon										2005-01-04 00:00:00	COMMON			9 : Transcription ; 12.1 : DNA interactions ;	1		0.299401	0.1836	0.251497	0.265469	0.43513	0.56487	0.341317	0.209581	0.275449	0.173653	0.48503	0.51497	0.293413	0.161677	0.203593	0.341317	0.365269	0.634731	0.263473	0.179641	0.275449	0.281437	0.45509	0.54491	0.333007	19363.275	-0.05	0.216867	0.39759	0.295181	0.072289	0.542169	0.457831	0.289157	0.174699	0.114458	9.235405	9.987952
ECs0038	CDS	-3	39187	39798	612	automatic/finished	no	caiE		putative acyl transferase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.1.4 : Amines ; 1.7.22 : Carnitine metabolism ;						2005-01-04 00:00:00	COMMON	12793527		16.11 : Scavenge (Catabolism) ; 6.2 : Amino acids and amines ;	1		0.223856	0.2320	0.316993	0.227124	0.54902	0.45098	0.254902	0.20098	0.406863	0.137255	0.607843	0.392157	0.269608	0.191176	0.240196	0.29902	0.431373	0.568627	0.147059	0.303922	0.303922	0.245098	0.607843	0.392157	0.348738	21922.13	-0.027094	0.320197	0.541872	0.251232	0.103448	0.586207	0.413793	0.246305	0.137931	0.108374	6.196297	9.955665
ECs0039	CDS	-1	39783	40676	894	automatic/finished	no	caiD	yaaL	crotonobetainyl CoA hydratase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.1.4.2 : Carnitine degradation ; 1.7.22 : Carnitine metabolism ;	4.2.1.-	RXN0-3561	CARNMET-PWY			2005-01-04 00:00:00	COMMON	21435666, 7815937		6.2 : Amino acids and amines ;	1		0.252796	0.2383	0.286353	0.222595	0.524609	0.475391	0.251678	0.214765	0.395973	0.137584	0.610738	0.389262	0.278524	0.244966	0.187919	0.288591	0.432886	0.567114	0.228188	0.255034	0.275168	0.241611	0.530201	0.469799	0.502662	32254.71	-0.088215	0.313131	0.511785	0.208754	0.097643	0.599327	0.400673	0.245791	0.124579	0.121212	5.924782	9.316498
ECs0040	CDS	-1	40677	42245	1569	automatic/finished	no	caiC	yaaM	putative crotonobetaine CoA ligase:carnitine CoA ligase	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.1.4 : Amines ; 6.1 : Membrane ;	6.3.2.-	LCARNCOALIG-RXN	CARNMET-PWY			2005-01-04 00:00:00	COMMON	15731894, 7815937		16.1 : Circulate ; 6.2 : Amino acids and amines ;	1		0.251753	0.2384	0.267686	0.242192	0.506055	0.493945	0.265774	0.227533	0.32696	0.179732	0.554493	0.445507	0.313576	0.204589	0.195029	0.286807	0.399618	0.600382	0.175908	0.282983	0.281071	0.260038	0.564054	0.435946	0.475143	59142.605	-0.20613	0.281609	0.477011	0.210728	0.12069	0.559387	0.440613	0.256705	0.132184	0.124521	6.011086	9.925287
ECs0041	CDS	-3	42304	43521	1218	automatic/finished	no	caiB	yaaN	crotonobetainyl CoA:carnitine CoA transferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.1.4.2 : Carnitine degradation ; 1.7.22 : Carnitine metabolism ; 7.1 : Cytoplasm ;	2.8.3.-	RXN0-3601	CARNMET-PWY			2005-01-04 00:00:00	COMMON	10339822, 15518548, 21435666		6.2 : Amino acids and amines ;	1		0.258621	0.2693	0.255337	0.216749	0.524631	0.475369	0.270936	0.221675	0.352217	0.155172	0.573892	0.426108	0.317734	0.224138	0.17734	0.280788	0.401478	0.598522	0.187192	0.362069	0.236453	0.214286	0.598522	0.401478	0.573573	45066.93	-0.171111	0.288889	0.476543	0.197531	0.123457	0.602469	0.397531	0.232099	0.108642	0.123457	5.118568	9.891358
ECs0042	CDS	-1	43650	44792	1143	automatic/finished	no	caiA	yaaO	crotonobetaine reductase subunit II, FAD-binding	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.1.4.2 : Carnitine degradation ; 1.4.2 : Electron acceptor ; 1.7.2 : Glyoxylate bypass ; 1.7.22 : Carnitine metabolism ; 7.1 : Cytoplasm ;	1.3.99.-	CROBETREDUCT-RXN	CARNMET-PWY			2005-01-04 00:00:00	COMMON	7815937		6.2 : Amino acids and amines ; 6.5 : Electron transport ; 6.12 : TCA cycle ;	1		0.238845	0.2397	0.298338	0.223097	0.538058	0.461942	0.265092	0.188976	0.385827	0.160105	0.574803	0.425197	0.312336	0.186352	0.215223	0.286089	0.401575	0.598425	0.139108	0.343832	0.293963	0.223097	0.637795	0.362205	0.600332	42556.745	-0.235789	0.302632	0.494737	0.184211	0.121053	0.568421	0.431579	0.260526	0.121053	0.139474	5.081825	10.063158
ECs0043	CDS	-1	44823	46337	1515	automatic/finished	no	caiT	yaaT, yaaP	L-carnitine/gamma-butyrobetaine antiporter	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	1.1.1 : Carbohydrates/Carbon compounds ; 4.2.A.15 : The Betaine/Carnitine/Choline Transporter (BCCT) Family ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	12163501, 7815937, 9573142, 9871325		16.11 : Scavenge (Catabolism) ; 6 : Energy metabolism ; 7 : Transport and binding proteins ;	2		0.20198	0.2568	0.262046	0.279208	0.518812	0.481188	0.293069	0.186139	0.291089	0.229703	0.477228	0.522772	0.178218	0.217822	0.205941	0.39802	0.423762	0.576238	0.134653	0.366337	0.289109	0.209901	0.655446	0.344554	0.512975	56579.125	0.731548	0.299603	0.480159	0.287698	0.15873	0.706349	0.293651	0.125	0.069444	0.055556	8.550423	8.896825
ECs0044	CDS	+1	46780	47586	807	automatic/finished	no	fixA	yaaQ	putative electron transfer flavoprotein subunit, ETFP adenine nucleotide-binding domain	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.1.1 : Carbohydrates/Carbon compounds ;						2005-01-04 00:00:00	COMMON	12081978, 9573142		16.11 : Scavenge (Catabolism) ; 6 : Energy metabolism ;	1		0.261462	0.2466	0.270136	0.221809	0.516729	0.483271	0.249071	0.204461	0.427509	0.118959	0.63197	0.36803	0.32342	0.267658	0.130112	0.27881	0.39777	0.60223	0.211896	0.267658	0.252788	0.267658	0.520446	0.479554	0.519238	28410.985	-0.001119	0.328358	0.55597	0.242537	0.041045	0.559701	0.440299	0.223881	0.08209	0.141791	4.390968	8.940299
ECs0045	CDS	+3	47601	48542	942	automatic/finished	no	fixB	yaaR	putative electron transfer flavoprotein, NAD/FAD-binding domain and ETFP adenine nucleotide-binding domain-like	3 : Putative function from multiple computational evidences	c : carrier	1 : Unknown	1.1.1 : Carbohydrates/Carbon compounds ;						2005-01-04 00:00:00	COMMON	12081978, 9573142		16.11 : Scavenge (Catabolism) ; 6 : Energy metabolism ;	1		0.239915	0.2718	0.287686	0.200637	0.559448	0.440552	0.270701	0.219745	0.398089	0.111465	0.617834	0.382166	0.292994	0.261146	0.178344	0.267516	0.43949	0.56051	0.156051	0.334395	0.286624	0.22293	0.621019	0.378981	0.580261	33511.73	-0.078275	0.341853	0.559105	0.223642	0.076677	0.571885	0.428115	0.214058	0.115016	0.099042	6.667549	9.4377
ECs0046	CDS	+2	48593	49879	1287	automatic/finished	no	fixC	yaaS	putative oxidoreductase with FAD/NAD(P)-binding domain	3 : Putative function from multiple computational evidences	e : enzyme	1 : Unknown	1.7.22 : Carnitine metabolism ;	1.5.5.1	1.5.5.1-RXN				2005-01-04 00:00:00	COMMON	12081978		16.11 : Scavenge (Catabolism) ; 6.2 : Amino acids and amines ;	1		0.230769	0.2502	0.298368	0.220668	0.548563	0.451437	0.237762	0.223776	0.41958	0.118881	0.643357	0.356643	0.284382	0.221445	0.177156	0.317016	0.398601	0.601399	0.170163	0.305361	0.298368	0.226107	0.60373	0.39627	0.520336	45713.865	0.055841	0.315421	0.521028	0.242991	0.077103	0.602804	0.397196	0.247664	0.126168	0.121495	5.75901	9.275701
ECs0047	CDS	+1	49876	50163	288	automatic/finished	no	fixX	yaaT	putative 4Fe-4S ferredoxin	3 : Putative function from multiple computational evidences	c : carrier	1 : Unknown	1.7.22 : Carnitine metabolism ;						2005-01-04 00:00:00	COMMON	12081978		16.1 : Circulate ; 6.2 : Amino acids and amines ;	2		0.211806	0.2396	0.329861	0.21875	0.569444	0.430556	0.177083	0.229167	0.427083	0.166667	0.65625	0.34375	0.34375	0.166667	0.21875	0.270833	0.385417	0.614583	0.114583	0.322917	0.34375	0.21875	0.666667	0.333333	0.527118	10478.5	-0.229474	0.284211	0.536842	0.221053	0.115789	0.589474	0.410526	0.284211	0.136842	0.147368	5.271095	9.905263
ECs0048	CDS	+1	50221	51552	1332	automatic/finished	no	yaaU	yabE	putative transporter	3 : Putative function from multiple computational evidences	t : transporter	5 : Inner membrane protein	4.2.A.1 : The Major Facilitator Superfamily (MFS) ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON			16.1 : Circulate ; 7 : Transport and binding proteins ;	1		0.178679	0.2395	0.294294	0.287538	0.533784	0.466216	0.256757	0.211712	0.317568	0.213964	0.529279	0.470721	0.15991	0.218468	0.216216	0.405405	0.434685	0.565315	0.119369	0.288288	0.349099	0.243243	0.637387	0.362613	0.420948	48678.91	0.664334	0.30474	0.480813	0.286682	0.121896	0.702032	0.297968	0.139955	0.076749	0.063205	8.80645	9.011287
ECs0049	CDS	+3	51660	52190	531	automatic/finished	no	kefF	yabF	glutathione-regulated potassium-efflux system ancillary protein KefF	1b : Function from experimental evidences in the studied species	f : factor	1 : Unknown	4.8.A : Accessory Factors Involved in Transport ;		NQOR-RXN				2005-01-04 00:00:00	COMMON	11053405, 20507830, 9312097		16.5 : Explore ; 7 : Transport and binding proteins ;	1		0.214689	0.2693	0.278719	0.237288	0.548023	0.451977	0.19209	0.327684	0.299435	0.180791	0.627119	0.372881	0.338983	0.214689	0.180791	0.265537	0.39548	0.60452	0.112994	0.265537	0.355932	0.265537	0.621469	0.378531	0.491432	20203.245	-0.233523	0.267045	0.409091	0.204545	0.210227	0.596591	0.403409	0.25	0.147727	0.102273	6.07122	9.488636
ECs0050	CDS	+1	52183	54045	1863	automatic/finished	no	kefC	trkC	potassium:proton antiporter	1b : Function from experimental evidences in the studied species	t : transporter	5 : Inner membrane protein	4.2.A.37 : The Monovalent Cation:Proton Antiporter-2 (CPA2) Family ; 4.S.97 : K+/H+ ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	10092637, 1325937, 6159575		7.4 : Cations and iron carrying compounds ;	1		0.194847	0.2362	0.322061	0.246914	0.558239	0.441761	0.215781	0.257649	0.378422	0.148148	0.636071	0.363929	0.215781	0.219002	0.181965	0.383253	0.400966	0.599034	0.152979	0.231884	0.405797	0.20934	0.637681	0.362319	0.467009	67649.965	0.467903	0.298387	0.456452	0.293548	0.090323	0.646774	0.353226	0.209677	0.104839	0.104839	5.61631	9.148387
ECs0051	CDS	+3	54237	54716	480	automatic/finished	no	folA	tmrA, tmr	dihydrofolate reductase	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	1.5.3.2 : Folic acid ; 1.7.17 : Formyl-tetrahydrofolate biosynthesis ;	1.5.1.3	DIHYDROFOLATEREDUCT-RXN	1CMET2-PWY$PWY-6614			2005-01-04 00:00:00	COMMON	15139807, 1998681, 2185835, 320005, 350268, 3549289, 6159575, 6815179, 7007370		4.2 : Folic acid ;	1		0.247917	0.2458	0.2875	0.21875	0.533333	0.466667	0.25625	0.225	0.36875	0.15	0.59375	0.40625	0.31875	0.20625	0.19375	0.28125	0.4	0.6	0.16875	0.30625	0.3	0.225	0.60625	0.39375	0.525154	17968.67	-0.316981	0.251572	0.503145	0.213836	0.119497	0.553459	0.446541	0.289308	0.132075	0.157233	4.943932	9.823899
ECs0052	CDS	+1	54802	55035	234	automatic/finished	no			putative antitoxin of gyrase inhibiting toxin-antitoxin system	3 : Putative function from multiple computational evidences	f : factor	1 : Unknown							2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	1		0.282051	0.2393	0.247863	0.230769	0.487179	0.512821	0.294872	0.166667	0.397436	0.141026	0.564103	0.435897	0.307692	0.294872	0.179487	0.217949	0.474359	0.525641	0.24359	0.25641	0.166667	0.333333	0.423077	0.576923	0.440431	8530.22	-0.448052	0.376623	0.558442	0.168831	0.064935	0.454545	0.545455	0.285714	0.142857	0.142857	5.770012	10.493506
ECs0053	CDS	+3	55038	55352	315	automatic/finished	no			putative toxin of gyrase inhibiting toxin-antitoxin system	3 : Putative function from multiple computational evidences	f : factor	1 : Unknown							2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	1		0.263492	0.2317	0.225397	0.279365	0.457143	0.542857	0.333333	0.238095	0.295238	0.133333	0.533333	0.466667	0.219048	0.209524	0.2	0.371429	0.409524	0.590476	0.238095	0.247619	0.180952	0.333333	0.428571	0.571429	0.345566	11711.345	0.210577	0.25	0.5	0.288462	0.096154	0.586538	0.413462	0.240385	0.144231	0.096154	9.506813	9.490385
ECs0054	CDS	-2	55349	56197	849	automatic/finished	no	apaH	cfcB	diadenosine tetraphosphatase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.7.33 : Nucleotide and nucleoside conversions ; 7.1 : Cytoplasm ;	3.6.1.41	3.6.1.41-RXN				2005-01-04 00:00:00	COMMON	2670894, 3031429, 6317672		2.2 : Nucleotide and nucleoside interconversions ;	1		0.217903	0.2580	0.301531	0.222615	0.559482	0.440518	0.190813	0.279152	0.353357	0.176678	0.632509	0.367491	0.29682	0.226148	0.204947	0.272085	0.431095	0.568905	0.166078	0.268551	0.34629	0.219081	0.614841	0.385159	0.5211	31495.715	-0.249645	0.283688	0.5	0.212766	0.124113	0.588652	0.411348	0.262411	0.124113	0.138298	5.126686	9.478723
ECs0055	CDS	-2	56204	56581	378	automatic/finished	no	apaG	temP	protein associated with Co2+ and Mg2+ efflux	2b : Function from indirect experimental evidences (e.g. phenotypes)	t : transporter	1 : Unknown	4.2 : Electrochemical potential driven transporters ;						2005-01-04 00:00:00	COMMON			16.6 : Maintain ; 16.3 : Control ; 7 : Transport and binding proteins ;	1		0.246032	0.2698	0.248677	0.23545	0.518519	0.481481	0.253968	0.253968	0.349206	0.142857	0.603175	0.396825	0.293651	0.206349	0.190476	0.309524	0.396825	0.603175	0.190476	0.349206	0.206349	0.253968	0.555556	0.444444	0.424091	13866.24	-0.0448	0.264	0.512	0.264	0.104	0.6	0.4	0.176	0.072	0.104	4.716957	10.312
ECs0056	CDS	-3	56584	57405	822	automatic/finished	no	ksgA	rsmA	S-adenosylmethionine-6-N',N'-adenosyl (rRNA) dimethyltransferase	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	2.2.3 : RNA modification ; 5.6.4 : Drug resistance/sensitivity ; 7.1 : Cytoplasm ;	2.1.1.-	RXN-11633				2005-01-04 00:00:00	COMMON	12876362, 15136037, 2670894, 3031429, 3122846, 3905517, 9748462		9.4 : RNA processing ; 10.3 : tRNA and rRNA base modification ; 15.8 : Toxin production and resistance ;	1		0.238443	0.2713	0.260341	0.229927	0.53163	0.46837	0.262774	0.281022	0.317518	0.138686	0.59854	0.40146	0.29927	0.226277	0.149635	0.324818	0.375912	0.624088	0.153285	0.306569	0.313869	0.226277	0.620438	0.379562	0.510364	30452.95	-0.104762	0.245421	0.509158	0.230769	0.106227	0.578755	0.421245	0.205128	0.117216	0.087912	7.804771	9.85348
ECs0057	CDS	-1	57402	58391	990	automatic/finished	no	pdxA		4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent	1b : Function from experimental evidences in the studied species	e : enzyme	2 : Cytoplasmic	1.5.3.6 : Pyridoxine (vitamin B6) ; 7.1 : Cytoplasm ;	1.1.1.262	1.1.1.262-RXN	PYRIDOXSYN-PWY			2005-01-04 00:00:00	COMMON			4.8 : Pyridoxine ;	1		0.210101	0.2798	0.281818	0.228283	0.561616	0.438384	0.227273	0.287879	0.384848	0.1	0.672727	0.327273	0.251515	0.269697	0.157576	0.321212	0.427273	0.572727	0.151515	0.281818	0.30303	0.263636	0.584848	0.415152	0.418691	35207.35	0.172948	0.31003	0.534954	0.270517	0.079027	0.617021	0.382979	0.215805	0.106383	0.109422	5.342018	9.550152
ECs0058	CDS	-2	58391	59677	1287	automatic/finished	no	surA		peptidyl-prolyl cis-trans isomerase (PPIase)	1b : Function from experimental evidences in the studied species	e : enzyme	7 : Outer membrane protein	2.3.4 : Chaperoning, folding ; 7.4 : Outer membrane ;	5.2.1.8	PEPTIDYLPROLYL-ISOMERASE-RXN				2005-01-04 00:00:00	COMMON	21588133, 2165476, 2670894, 8626309, 9298646, 9600841		11.3 : Protein folding and stabilization ;	2		0.261849	0.2665	0.271173	0.200466	0.537685	0.462315	0.298368	0.261072	0.347319	0.09324	0.608392	0.391608	0.344988	0.216783	0.160839	0.277389	0.377622	0.622378	0.142191	0.321678	0.305361	0.230769	0.62704	0.37296	0.633932	47281.705	-0.382477	0.275701	0.495327	0.21729	0.065421	0.507009	0.492991	0.247664	0.130841	0.116822	6.512138	9.376168
ECs0059	CDS	-1	59730	62084	2355	automatic/finished	no	imp	ostA, yabG	exported protein required for envelope biosynthesis and integrity	1b : Function from experimental evidences in the studied species	f : factor	5 : Inner membrane protein	5.5.6 : Other stresses (mechanical, nutritional, oxidative) ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	12207697, 2547691, 9298646, 7811102		15.10 : Adaptations to atypical conditions ;	1		0.2569	0.2607	0.252654	0.229724	0.513376	0.486624	0.267516	0.219108	0.319745	0.193631	0.538853	0.461147	0.374522	0.210191	0.185987	0.229299	0.396178	0.603822	0.128662	0.352866	0.252229	0.266242	0.605096	0.394904	0.560076	89656.745	-0.65625	0.272959	0.529337	0.17602	0.142857	0.505102	0.494898	0.232143	0.107143	0.125	4.964867	10.0625
ECs0060	CDS	+2	62339	63154	816	automatic/finished	no	djlA	yabH	DnaJ-like protein, membrane anchored	1b : Function from experimental evidences in the studied species	f : factor	5 : Inner membrane protein	2.3.4 : Chaperoning, folding ; 6.1 : Membrane ; 7.3 : Inner membrane ;						2005-01-04 00:00:00	COMMON	11106641, 12664169, 21269341, 8809778, 9364917, 9364918		11.3 : Protein folding and stabilization ;	1		0.230392	0.2218	0.306373	0.241422	0.528186	0.471814	0.238971	0.257353	0.341912	0.161765	0.599265	0.400735	0.316176	0.183824	0.209559	0.290441	0.393382	0.606618	0.136029	0.224265	0.367647	0.272059	0.591912	0.408088	0.508663	30564.07	-0.341328	0.280443	0.420664	0.177122	0.121771	0.564576	0.435424	0.250923	0.158672	0.092251	9.744148	9.756458
ECs0061	CDS	+2	63449	64201	753	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.321381	0.1873	0.231076	0.260292	0.418327	0.581673	0.38247	0.14741	0.326693	0.143426	0.474104	0.525896	0.38247	0.183267	0.139442	0.294821	0.322709	0.677291	0.199203	0.231076	0.227092	0.342629	0.458167	0.541833	0.448575	28094.975	-0.3356	0.26	0.488	0.212	0.104	0.516	0.484	0.264	0.128	0.136	5.328773	9.352
ECs0062	CDS	-2	64619	65278	660	automatic/finished	no	rluA	yabO	pseudouridine synthase for 23S rRNA (position 746) and tRNAphe(position 32)	1b : Function from experimental evidences in the studied species	e : enzyme	1 : Unknown	2.2.3 : RNA modification ;	4.2.1.70	RXN-11843$RXN-11842				2005-01-04 00:00:00	COMMON	10529181, 10924141, 7493321, 7958944		9.4 : RNA processing ; 10.3 : tRNA and rRNA base modification ;	1		0.242424	0.2333	0.307576	0.216667	0.540909	0.459091	0.231818	0.281818	0.336364	0.15	0.618182	0.381818	0.318182	0.245455	0.163636	0.272727	0.409091	0.590909	0.177273	0.172727	0.422727	0.227273	0.595455	0.404545	0.46368	24859.75	-0.40411	0.237443	0.484018	0.214612	0.114155	0.561644	0.438356	0.278539	0.164384	0.114155	8.508446	10.191781
